time_id,rmse,mae,mda,prediction_time,model
18916,0.00013658891770441226,0.000128450332702335,0.6,0.9419329166412354,random_forest
19155,0.00016378679058112234,0.00014235622947772957,0.8,1.0743401050567627,random_forest
19489,6.506882623582873e-05,5.173953508651689e-05,0.8,0.922501802444458,random_forest
19531,0.00016004448429050286,0.0001379369327638516,1.0,0.9927701950073242,random_forest
19725,0.0006626475660358663,0.0006021655347402264,0.8,1.1341781616210938,random_forest
20172,0.00014616464855190598,0.00011139834191310663,0.6,0.8990678787231445,random_forest
20405,5.068079711077626e-05,4.067431155467162e-05,0.6,0.9218978881835938,random_forest
20499,0.0001937884554059474,0.00015515929425369114,0.4,0.9896888732910156,random_forest
20858,4.672739980475267e-05,3.802814774086312e-05,0.6,0.9692826271057129,random_forest
20914,4.3399865810908905e-05,4.0141907776589515e-05,0.8,1.0238609313964844,random_forest
20944,0.00012040393874039066,0.00010445656382424032,0.6,0.9166738986968994,random_forest
21602,0.00011820737447396838,0.00010716362948102503,0.8,0.9622879028320312,random_forest
22026,0.0001330185767569338,0.00011079237709258022,0.6,0.9057397842407227,random_forest
22697,0.00016955047698118765,0.00013266983682893785,0.4,0.7701849937438965,random_forest
23796,0.00010765160855864838,9.385023391974454e-05,1.0,0.8758289813995361,random_forest
23962,7.006185924571996e-05,6.379760239571159e-05,1.0,0.921173095703125,random_forest
24073,0.00021182491318924,0.00016420025730938978,0.6,0.9845938682556152,random_forest
24662,0.0001424688230935127,0.00010200889426431949,0.8,0.829625129699707,random_forest
25641,3.75011735929649e-05,2.9271216367984437e-05,1.0,0.8322150707244873,random_forest
26572,0.00015388500066782312,0.00010793330053986785,1.0,1.0451850891113281,random_forest
26798,0.0001417476408585254,0.00010824975366420407,1.0,0.8292508125305176,random_forest
27014,7.446576729592999e-05,6.562813476777042e-05,0.6,0.9841117858886719,random_forest
27215,7.090168113647469e-05,5.418085927806572e-05,1.0,1.0686609745025635,random_forest
27427,0.00012390598767653534,9.53676150796862e-05,1.0,0.9995567798614502,random_forest
27514,9.24312649986479e-05,7.235233673503904e-05,0.6,1.031574010848999,random_forest
27833,6.0068296259863404e-05,4.797352493876787e-05,0.8,0.9429466724395752,random_forest
27886,0.0001441911100185625,0.00010448277527662149,0.6,0.8998126983642578,random_forest
28596,8.872471256319623e-05,6.907586109007767e-05,0.6,0.9837450981140137,random_forest
29246,4.230889350211584e-05,3.730740233006576e-05,1.0,0.9423511028289795,random_forest
29480,0.00012279092568943047,9.673640004958653e-05,0.2,0.6803290843963623,random_forest
29494,0.00015231857599572532,0.0001356680371988949,0.8,0.710352897644043,random_forest
29507,6.987728904477567e-05,5.859051049042537e-05,1.0,0.753303050994873,random_forest
29672,0.00010086253011527684,7.694546610629225e-05,0.8,1.1148390769958496,random_forest
30657,0.00012544307233287462,0.00010901888260399142,1.0,1.048901081085205,random_forest
30798,8.746679707801898e-05,8.13142876737183e-05,0.8,0.834089994430542,random_forest
30824,0.00010622573415441771,8.824066298900392e-05,1.0,0.9885079860687256,random_forest
31331,4.9692082540713635e-05,4.884761937331675e-05,0.6,1.0087592601776123,random_forest
31854,0.00018554977143530804,0.00012522855006692586,1.0,1.0128560066223145,random_forest
32330,9.655394098059e-05,7.651845488430422e-05,0.8,0.965256929397583,random_forest
32736,8.169542205333142e-05,7.178472830599455e-05,0.8,1.0535180568695068,random_forest
213,0.00016491316576838753,0.0001368484904422706,1.0,0.8663439750671387,random_forest
545,8.545204774933962e-05,7.078299879516974e-05,1.0,0.681602954864502,random_forest
627,0.00014927213772622018,9.785965300483078e-05,0.8,0.6542389392852783,random_forest
957,9.135195893643385e-05,8.027344036818839e-05,0.8,0.8234131336212158,random_forest
1191,9.519829118349869e-05,9.206726737826197e-05,0.8,1.1089839935302734,random_forest
1198,0.00021033510265174417,0.00013263598575980251,1.0,0.9089779853820801,random_forest
1980,0.00010740883611820398,8.132797549958862e-05,1.0,0.9248509407043457,random_forest
2183,0.00011946217676962712,9.158611358300482e-05,0.8,0.8428070545196533,random_forest
2458,0.0003270281118644183,0.0002647600228845775,0.4,1.0643408298492432,random_forest
2510,0.0003686933194834733,0.0002866537302456087,1.0,1.0469729900360107,random_forest
3033,0.00010071524106027737,7.415301030316894e-05,1.0,0.9104976654052734,random_forest
3318,9.221527642792594e-05,5.4285113072581144e-05,1.0,1.006338119506836,random_forest
3414,0.00016026691132552153,0.00012662304460771119,1.0,0.9483487606048584,random_forest
3703,0.00011099151289733957,0.0001023477317856287,0.8,1.0962600708007812,random_forest
4038,2.1571657850052814e-05,1.816661921427649e-05,0.8,0.7484400272369385,random_forest
4067,5.992917561621811e-05,5.347434761663461e-05,0.8,1.0410151481628418,random_forest
4103,4.417609866601906e-05,4.045013423830537e-05,0.8,0.7655768394470215,random_forest
4155,0.0002930253186328231,0.00021055653750979563,0.8,0.959507942199707,random_forest
4173,0.00011223211252979256,9.366051399442566e-05,1.0,0.6454930305480957,random_forest
4193,0.00010533457922746636,8.397970915641163e-05,0.0,0.6414811611175537,random_forest
4219,0.0002508780883114956,0.00022952538389266848,0.4,1.408506155014038,random_forest
4470,2.7129342680080442e-05,2.4979953054303997e-05,1.0,1.020552158355713,random_forest
4518,2.1266100385140104e-05,1.818163129833596e-05,1.0,0.9300920963287354,random_forest
4957,0.00015352700526350993,0.00011887287631133531,0.8,0.6993908882141113,random_forest
5173,0.00016717959761381845,0.00015008412335953063,1.0,0.7814688682556152,random_forest
5510,7.814311704184048e-05,7.317212922596376e-05,1.0,0.9402620792388916,random_forest
6367,5.3572483379727685e-05,3.922154844912187e-05,0.6,0.7502801418304443,random_forest
6647,5.111344530903661e-05,3.834281030444978e-05,1.0,0.9285528659820557,random_forest
6827,0.00018905284364656403,0.00013514426341633672,0.8,1.0183849334716797,random_forest
7180,6.538586499392803e-05,5.449677563080074e-05,0.8,0.899630069732666,random_forest
7845,3.113807392269725e-05,2.3471182954957803e-05,0.8,0.7908952236175537,random_forest
8190,0.00011303068394931937,0.00010307719613160248,0.6,1.0532569885253906,random_forest
8534,5.005250579620663e-05,3.094178442560809e-05,0.8,0.9335522651672363,random_forest
9222,3.915582077922574e-05,3.524527706738462e-05,1.0,0.9390449523925781,random_forest
9367,0.00015430455952822604,0.00010774827009910146,1.0,1.0708229541778564,random_forest
9438,0.0002469750915784589,0.00016572435906573828,1.0,0.9540231227874756,random_forest
9665,0.0001777520821058208,0.00013863208541819763,0.8,1.0094168186187744,random_forest
9846,2.5557637205605358e-05,2.3038668886008883e-05,1.0,0.9173071384429932,random_forest
9972,0.0002483638184391043,0.00016001455334276214,1.0,0.7111449241638184,random_forest
10111,8.406665439872491e-05,6.655236679239574e-05,0.6,0.867501974105835,random_forest
10702,7.733660325760033e-05,6.611960793116343e-05,0.6,0.8777139186859131,random_forest
11041,9.257007315999383e-05,7.921548535449006e-05,1.0,0.7524149417877197,random_forest
11589,3.931304043766007e-05,3.167320725743054e-05,1.0,0.6922118663787842,random_forest
12703,0.00022304497730381816,0.00016719358425367284,0.2,0.6833946704864502,random_forest
12760,4.706496418115328e-05,3.995454114315119e-05,0.6,0.8637218475341797,random_forest
13821,7.814834235892654e-05,6.679534275713614e-05,1.0,0.7808609008789062,random_forest
14111,4.719952362449428e-05,4.101059039928055e-05,1.0,0.9216079711914062,random_forest
14305,0.00014049042625384798,0.00010993893630227808,0.4,0.8458371162414551,random_forest
15092,0.0002298377884861105,0.00015490573813555384,0.6,1.0225470066070557,random_forest
15703,0.00019370722785598958,0.0001755577165600165,1.0,0.9986381530761719,random_forest
15938,0.00017546413091862074,0.00013217373846910794,0.4,0.9716389179229736,random_forest
16793,0.00017156197741024067,0.00013431132263535595,0.6,0.9806919097900391,random_forest
17034,0.0001939725345101884,0.00016407848543782978,0.8,1.0225520133972168,random_forest
17210,0.00010118072297512127,7.651960895552726e-05,0.8,0.8406460285186768,random_forest
17217,0.00015041399393559882,0.00013009266043120544,0.8,0.7408111095428467,random_forest
17259,7.623755859949698e-05,6.234949077680008e-05,0.8,0.7931139469146729,random_forest
17355,7.925222671602472e-05,5.852542967520177e-05,0.8,0.703071117401123,random_forest
19104,0.00011616895764329516,8.371670153000186e-05,0.6,0.9482381343841553,random_forest
19476,3.494389658482034e-05,3.148177591226106e-05,1.0,0.7624590396881104,random_forest
20268,6.302629577060851e-05,6.0225602459403335e-05,0.4,0.7059609889984131,random_forest
20326,5.247714977380257e-05,3.458258155419923e-05,0.8,0.5723819732666016,random_forest
20453,2.5430813253855946e-05,1.7931720571471226e-05,1.0,0.6428396701812744,random_forest
20770,8.087827717137677e-05,6.002787821292166e-05,0.6,0.699901819229126,random_forest
20785,0.00022729401896919008,0.0002128907636546641,0.8,0.9225788116455078,random_forest
20843,0.0007145075312632704,0.0003719777029170682,0.8,0.7523057460784912,random_forest
21307,0.00015340941360045558,9.713647287846012e-05,1.0,1.0637102127075195,random_forest
21920,0.00025829481760169127,0.00020914047287400427,0.8,0.9803478717803955,random_forest
22752,8.955181245642543e-05,7.95607099764346e-05,1.0,1.1142079830169678,random_forest
22903,0.00014230782645097565,0.00011840596658727245,0.8,1.083616018295288,random_forest
22928,7.142590332992669e-05,5.437580118395356e-05,0.8,0.923872709274292,random_forest
22946,0.00010058384584589712,7.017841801583324e-05,1.0,0.9556639194488525,random_forest
23405,7.920467211348203e-05,7.148397321068255e-05,0.8,0.8284389972686768,random_forest
24143,0.0003668009179139013,0.0003328085471393618,1.0,1.1753768920898438,random_forest
24523,3.372792313475088e-05,2.8006848140715e-05,1.0,1.0521740913391113,random_forest
24589,0.00024273684814935968,0.0002226804389439248,1.0,0.8833551406860352,random_forest
25002,9.00037606825565e-05,7.804614552201225e-05,0.8,0.8574080467224121,random_forest
25335,0.000118698410376178,8.226026201761613e-05,0.8,0.8989827632904053,random_forest
25616,0.0001541039442262569,0.00011667295149216236,0.8,0.7982349395751953,random_forest
25866,3.462078493744266e-05,3.1937731126385084e-05,0.8,0.8927130699157715,random_forest
26204,5.0832698926877715e-05,4.1938175353363866e-05,0.8,0.6935420036315918,random_forest
26314,0.00011648505389081352,0.00010839570408034385,0.6,0.942436933517456,random_forest
26586,0.0001173710874420119,8.812257414218974e-05,0.8,0.8860330581665039,random_forest
26752,0.00020963047307099192,0.00014828925266271658,0.6,1.1350769996643066,random_forest
26889,0.00012205308239159704,9.746195273920103e-05,0.8,1.013611078262329,random_forest
26955,5.930969466303856e-05,5.606178524929505e-05,1.0,0.9873709678649902,random_forest
27240,0.00013964899620485426,0.0001313840654997129,1.0,1.0570240020751953,random_forest
28499,7.322234345505847e-05,6.689940052018979e-05,0.6,0.8727738857269287,random_forest
28838,0.0002017708898857821,0.00016469947221364975,0.8,0.9247307777404785,random_forest
28881,4.421473682944257e-05,3.945400520645575e-05,1.0,0.7347629070281982,random_forest
28969,7.227268403807353e-05,5.9945419564233775e-05,0.8,0.7613120079040527,random_forest
29330,8.116957617279553e-05,7.139650416884207e-05,0.4,0.7754292488098145,random_forest
29448,5.499689180117912e-05,4.681594047653969e-05,0.6,0.8619120121002197,random_forest
29664,3.98446064100719e-05,3.296901106529311e-05,0.8,0.7892208099365234,random_forest
29885,9.577912776280894e-05,6.915566440791024e-05,0.8,0.8002681732177734,random_forest
29990,0.0001554410096868657,0.00011128339492851666,0.6,0.7941930294036865,random_forest
30208,9.456115259219584e-05,8.15637872790403e-05,1.0,1.0364248752593994,random_forest
31404,0.0002884407567433991,0.00018090503305903777,0.6,1.023116111755371,random_forest
32033,0.0002460867150442397,0.00018733830975951375,0.2,0.7791011333465576,random_forest
32433,6.095284135279593e-05,4.675418751663702e-05,1.0,0.7688839435577393,random_forest
32750,9.26168041557143e-05,8.172354068256066e-05,0.8,0.9023349285125732,random_forest
128,6.918096177735211e-05,4.914691646977068e-05,1.0,0.7500178813934326,random_forest
337,2.6499843812788423e-05,2.345009365911787e-05,0.8,0.8459968566894531,random_forest
373,5.0872187355491754e-05,4.4060531171462454e-05,0.8,1.0583689212799072,random_forest
535,4.251276772148057e-05,3.937982383096487e-05,1.0,0.7864649295806885,random_forest
886,0.0004649777445913004,0.00037987150587658736,1.0,0.873542070388794,random_forest
1365,4.433467862079442e-05,3.9320777527535686e-05,0.4,0.9209442138671875,random_forest
2184,4.234170681535723e-05,3.449408351398123e-05,1.0,0.7636828422546387,random_forest
2259,6.48541667438737e-05,4.3223592276013725e-05,0.6,0.704718828201294,random_forest
2392,0.00023571032578154533,0.00013033904751799327,0.8,0.7414579391479492,random_forest
2491,5.097586140401286e-05,3.644550137530294e-05,0.8,0.7612171173095703,random_forest
2568,8.759888132591813e-05,7.341314874171045e-05,0.4,0.6164560317993164,random_forest
3655,5.476105483447068e-05,5.002129094272753e-05,0.8,0.5955302715301514,random_forest
4004,8.147352637761066e-05,6.337853071354229e-05,0.6,1.014976978302002,random_forest
4106,0.00010626258755979785,8.971034394858461e-05,0.6,0.806429386138916,random_forest
4173,1.9970736052605198e-05,1.757593526699682e-05,1.0,0.6445503234863281,random_forest
4310,2.1349659562248403e-05,1.871929835127205e-05,0.8,0.5552399158477783,random_forest
4432,3.369293054533502e-05,2.8113019166245776e-05,1.0,0.9166479110717773,random_forest
5300,6.387808359574674e-05,4.296616895526579e-05,1.0,0.616304874420166,random_forest
5347,3.154727683947631e-05,3.052991551679775e-05,1.0,0.8400042057037354,random_forest
5510,8.504830172685799e-05,6.51763827818809e-05,1.0,0.7990882396697998,random_forest
5749,2.929203876065756e-05,1.887279323344503e-05,1.0,0.5653629302978516,random_forest
5756,0.00016209339215575726,0.0001400493590647129,1.0,0.7455132007598877,random_forest
6089,4.8092264448719094e-05,3.786853368990872e-05,0.8,0.7700870037078857,random_forest
6102,8.599700502901496e-05,5.698734194461918e-05,0.8,0.7303099632263184,random_forest
6562,0.0003672240260984856,0.00026989662651180136,0.2,0.7968349456787109,random_forest
6782,2.6496262795251467e-05,2.3595562437016547e-05,1.0,0.8462560176849365,random_forest
6931,5.522814871336778e-05,4.786187111107828e-05,0.6,0.8965229988098145,random_forest
7629,6.769552995056707e-05,5.927480860876513e-05,0.8,0.8124001026153564,random_forest
7843,3.937649538147102e-05,3.623433162945561e-05,0.6,0.7774250507354736,random_forest
8068,0.0001473773670196764,0.00011025947349355368,0.8,0.6308789253234863,random_forest
8101,0.00010103154970809762,8.550622957308678e-05,0.8,0.9544670581817627,random_forest
8573,7.226311338147859e-05,5.338629287965144e-05,0.6,1.0601022243499756,random_forest
8708,7.359524594932932e-05,6.121385008143127e-05,0.8,0.7809238433837891,random_forest
9100,0.00016773135698179768,0.00014046554002833853,0.6,0.6848688125610352,random_forest
9427,0.0002799808722416687,0.00022172340481022598,1.0,0.8651351928710938,random_forest
10123,6.754962424084155e-05,5.585094522707209e-05,0.8,0.7011651992797852,random_forest
10530,5.803153189713218e-05,4.198897912727679e-05,0.6,0.8445010185241699,random_forest
10559,8.122273523695284e-05,6.589835408824234e-05,0.4,0.7520151138305664,random_forest
10628,4.9327064183447854e-05,3.661751172552419e-05,0.8,0.673353910446167,random_forest
10932,0.0001733943663223563,0.0001543573694436373,0.6,0.710914134979248,random_forest
11642,5.484057463805729e-05,4.5875819292558096e-05,0.8,0.6632869243621826,random_forest
11987,2.9526718937701928e-05,2.1292401106975957e-05,1.0,0.6755640506744385,random_forest
12073,3.0353238602244515e-05,2.6272841053371714e-05,0.4,0.906684160232544,random_forest
12103,8.537273249372782e-05,7.019780387641299e-05,0.8,0.6760029792785645,random_forest
12419,0.0001427904713902773,0.00012543513224456073,0.8,0.6979610919952393,random_forest
12481,5.9423551213847295e-05,4.7352698359807445e-05,1.0,0.6854219436645508,random_forest
12498,0.00016503151807634135,0.00014947100771111493,1.0,0.7655580043792725,random_forest
13102,8.054749613021224e-05,6.269006505668359e-05,0.6,0.771312952041626,random_forest
13217,3.304155938232776e-05,3.139882226404446e-05,0.8,0.6124589443206787,random_forest
13382,0.00013305307862717205,0.00011199854870185757,0.4,0.7963628768920898,random_forest
13436,0.0002068919418680592,0.00018282694776038523,1.0,0.9280638694763184,random_forest
13484,6.041243253431621e-05,4.002885837216234e-05,1.0,0.44218993186950684,random_forest
13579,2.290316823095764e-05,1.9863513900692098e-05,0.8,0.9151051044464111,random_forest
14561,9.195062282977308e-05,7.837316406101998e-05,0.8,0.8667972087860107,random_forest
14579,3.555148841251098e-05,2.9307016440998105e-05,1.0,0.9392759799957275,random_forest
14797,9.774486481636498e-05,9.112855385092997e-05,0.8,0.8007848262786865,random_forest
15633,0.00012872944645054126,9.501301484278545e-05,0.8,0.8002209663391113,random_forest
16017,0.00013504117400134078,8.526342360334455e-05,1.0,0.7732501029968262,random_forest
16660,1.664877681305444e-05,1.4079610983804057e-05,1.0,0.6494982242584229,random_forest
16774,0.00017774834542441035,0.00014215521550434,1.0,0.9887380599975586,random_forest
17259,3.230541950434892e-05,2.6793652644754455e-05,1.0,0.6037130355834961,random_forest
17293,0.00010215158081739688,9.126196953781938e-05,0.8,0.8405101299285889,random_forest
17315,5.811108757600484e-05,5.042377163972092e-05,0.6,0.6723260879516602,random_forest
17565,0.00013550082415684158,8.928815588702157e-05,0.8,0.7103888988494873,random_forest
17841,3.381520797173423e-05,3.066319137234017e-05,1.0,0.8787200450897217,random_forest
18178,4.131095796236357e-05,3.437722289609913e-05,0.4,0.7007491588592529,random_forest
18212,5.1400118743500576e-05,4.3929279252009604e-05,1.0,0.7361369132995605,random_forest
18514,9.197819067472337e-05,7.55714139977539e-05,1.0,0.9199941158294678,random_forest
18993,0.0001921501257177223,0.00018278495451500538,0.8,0.6445119380950928,random_forest
20329,5.901016886739534e-05,4.035551835880466e-05,0.8,0.6852397918701172,random_forest
21083,0.00017586841315715555,0.0001260537592281669,1.0,0.8454759120941162,random_forest
21805,0.00017727003177820804,0.0001518777002721075,1.0,0.8597838878631592,random_forest
22038,0.00013906418747669297,0.00012543291087483194,1.0,0.8449301719665527,random_forest
23202,4.026202389487397e-05,3.140442826521474e-05,0.4,0.7880697250366211,random_forest
23220,5.797012137614197e-05,4.539198790816424e-05,0.6,0.9121088981628418,random_forest
23226,0.00016892689728801195,0.00011645195993271818,0.4,0.9101550579071045,random_forest
23265,5.635734603419277e-05,4.134641149603055e-05,0.8,0.8440151214599609,random_forest
23405,0.00010859599636639537,8.137670942818871e-05,0.8,0.7502217292785645,random_forest
24357,4.607586625694161e-05,3.705624345943011e-05,1.0,0.7109942436218262,random_forest
25437,4.8306818343822016e-05,3.895131311447413e-05,0.4,0.7519967555999756,random_forest
25584,3.607826439969825e-05,3.307851404090261e-05,1.0,0.8593590259552002,random_forest
26125,7.263233804055263e-05,4.894508783998478e-05,1.0,0.9881839752197266,random_forest
26336,0.00010027916868417078,7.586653538778544e-05,0.8,0.6132206916809082,random_forest
27771,6.173740913292565e-05,5.721408006602642e-05,1.0,0.9275147914886475,random_forest
28022,0.0001197541572514389,9.110483956140381e-05,0.8,0.6843280792236328,random_forest
28078,8.938115386870225e-05,7.253867868698575e-05,0.8,0.8916349411010742,random_forest
28512,3.840389981646783e-05,3.506357265971005e-05,0.4,0.768747091293335,random_forest
28656,6.568767741350005e-05,5.8027587246667735e-05,1.0,0.7623558044433594,random_forest
28820,0.0002125866833804286,0.00015293690529354851,0.8,0.9278440475463867,random_forest
28983,7.437691394414631e-05,6.522220694353834e-05,0.8,0.82259202003479,random_forest
29885,0.0001052423496325053,7.615549793051211e-05,1.0,0.8028829097747803,random_forest
30023,0.00010509670299032291,9.516117443092883e-05,0.6,0.47562384605407715,random_forest
30232,7.41897042822676e-05,5.998957054518633e-05,0.6,0.6412649154663086,random_forest
30641,0.00011620867741247153,8.503571694665978e-05,0.6,0.8790600299835205,random_forest
30774,0.0001219416274914741,9.171075091444986e-05,0.6,0.6994829177856445,random_forest
30793,2.1850887671320152e-05,1.9785201505467315e-05,1.0,1.0088319778442383,random_forest
31083,0.00012482144150916736,0.00010389481870430307,1.0,0.6886250972747803,random_forest
31170,0.00043332416994468063,0.00037260730879881573,1.0,0.9012391567230225,random_forest
31236,9.038925511893174e-05,7.43002672166936e-05,0.6,0.9544370174407959,random_forest
32748,8.137323693484503e-05,5.1906896843520205e-05,0.8,0.7144880294799805,random_forest
157,0.0006481948435171357,0.0005963395584655794,0.8,0.0309751033782959,huber
633,0.0006852224294919214,0.0006355976918845475,0.6,0.022326946258544922,huber
886,6.504151328833183e-05,6.052366605628182e-05,1.0,0.1465139389038086,huber
1292,0.0001666103972981726,0.00016293727269049295,0.2,0.025618791580200195,huber
1513,8.370451547802449e-05,6.890190490745888e-05,0.6,0.017506122589111328,huber
1663,0.00014960943024953073,0.00010453778601249632,0.8,0.015687942504882812,huber
1810,0.00015391893820075982,0.00014572658580060404,0.8,0.0162050724029541,huber
1820,7.703847315986172e-05,5.492874932231753e-05,0.6,0.042865753173828125,huber
1862,5.4749075738416604e-05,4.396323933980689e-05,0.8,0.09936404228210449,huber
1920,9.697978751125588e-05,8.409328243232833e-05,0.6,0.021187782287597656,huber
1998,7.312779555465105e-05,5.9155791829948526e-05,1.0,0.14136600494384766,huber
2553,0.00029486985417023466,0.0001983191649119827,0.8,0.027901887893676758,huber
2567,0.00021628057666029762,0.00020483273352120507,1.0,0.02407979965209961,huber
2568,0.00016318300544699904,0.000154221359031759,0.8,0.01745009422302246,huber
2591,0.00017041191791556501,0.0001623036032975243,1.0,0.01812887191772461,huber
2883,8.756874856861535e-05,8.33621219561849e-05,0.8,0.02731490135192871,huber
3154,0.00027597417140206096,0.00023034563320354894,1.0,0.030164003372192383,huber
3291,0.000326748767251448,0.00029015732335700055,0.8,0.027556896209716797,huber
3516,0.00021813006647450288,0.00019694038456092918,0.8,0.018645048141479492,huber
3601,3.693237037117173e-05,2.9742096171090813e-05,0.8,0.0612027645111084,huber
3884,6.337380074737384e-05,5.086176484680348e-05,1.0,0.1041560173034668,huber
4004,1.2257648393673433e-05,9.780674264191623e-06,1.0,0.12441897392272949,huber
4069,0.00035903161490871655,0.00034801872001144685,0.6,0.023135900497436523,huber
4084,0.00010569432753148069,8.848952335560623e-05,0.6,0.02369093894958496,huber
5400,9.527414747291577e-05,7.463431947561391e-05,0.6,0.03319692611694336,huber
6213,0.00026191785006161845,0.000248111160483946,0.8,0.02837085723876953,huber
6256,0.00018421163931437915,0.00014295042612303817,0.6,0.04340195655822754,huber
6545,0.00015579949803648405,0.0001140036692770062,0.6,0.019101858139038086,huber
6679,0.00035569338309147946,0.0003393203958572423,1.0,0.019304275512695312,huber
6693,0.00014808536440673526,0.00012631365044803592,0.8,0.024896860122680664,huber
6850,9.617610629640879e-05,6.79086807125708e-05,1.0,0.021178007125854492,huber
7005,0.0005813818081823595,0.0005060533686531919,0.6,0.02244281768798828,huber
7260,0.0002514505562242272,0.00022627869575221298,0.8,0.02998208999633789,huber
7465,0.00028359016211292303,0.0002682131425420942,0.8,0.021305322647094727,huber
7624,0.0002561034032921384,0.0002110479298057544,1.0,0.10692811012268066,huber
7909,0.00014503735437104465,0.0001338184566004721,0.6,0.017547130584716797,huber
8191,0.00026361689047657544,0.0002482433824383207,0.6,0.020128965377807617,huber
8573,0.0001750260361497454,0.00015797015274823713,0.6,0.02141404151916504,huber
8590,0.00019035764338008005,0.000171660190769479,0.8,0.020776748657226562,huber
8937,0.00021575077297301612,0.00020887983434737052,0.8,0.016215801239013672,huber
9243,0.0002045882293157659,0.00017272305244167078,0.6,0.023859024047851562,huber
9279,0.0002509746605178071,0.00020608855801828937,0.6,0.05768179893493652,huber
9779,0.00015169000600565488,0.00013320360743377099,0.8,0.14816689491271973,huber
10111,0.00024315125425697595,0.00023295565355087634,0.6,0.014332771301269531,huber
10209,0.00016653924974970087,0.0001546114209440499,0.6,0.028059959411621094,huber
10642,0.0001276035347227991,0.00012474147573352106,0.6,0.017964839935302734,huber
11874,9.616925314644414e-05,7.667318078828556e-05,1.0,0.025692224502563477,huber
12584,0.0003493914436625476,0.00034395298488219426,0.8,0.015847206115722656,huber
13305,0.0003431419197619729,0.00028104188053070515,0.8,0.022773027420043945,huber
13321,0.0002967739423914261,0.0002581706156436993,0.4,0.020535945892333984,huber
13410,0.00013162373677255332,0.00011769512978439599,1.0,0.015180110931396484,huber
13421,0.00024023584312705973,0.00022188219702916955,0.8,0.014706134796142578,huber
13851,5.4991170410997815e-05,4.845386909574433e-05,1.0,0.14443588256835938,huber
14093,0.0002584057469378328,0.0002538914970330182,0.4,0.01628708839416504,huber
14435,0.00024521366021908354,0.00022816151210796958,0.8,0.03170418739318848,huber
14442,0.00038577970434271967,0.00029623099116210636,1.0,0.019355058670043945,huber
14646,0.00015873500705208802,0.00014670962117396193,0.6,0.01857614517211914,huber
14795,0.0003219070618754448,0.0003071014640240301,0.4,0.019834280014038086,huber
14897,0.0002995048768368749,0.0002932831779127435,1.0,0.023305892944335938,huber
15092,5.5405668732367986e-05,4.8316161757217534e-05,1.0,0.10437178611755371,huber
15173,0.00021698311352528527,0.00018348211977779172,0.4,0.023736000061035156,huber
15319,0.000577462013565402,0.00048498669235524195,0.8,0.02801203727722168,huber
15730,8.300221447818824e-05,7.603444192234197e-05,0.6,0.014076948165893555,huber
16127,4.871557410014715e-05,3.9466573241885835e-05,0.8,0.07508206367492676,huber
16320,0.00018273002754038754,0.0001532419530564468,1.0,0.017933130264282227,huber
16666,9.106985508356958e-05,8.543862687067918e-05,1.0,0.019765138626098633,huber
16978,0.0002258967622405656,0.00021344398210328976,0.8,0.03169703483581543,huber
17785,0.00019652739004669795,0.0001927584268024315,0.8,0.020183801651000977,huber
17838,0.00028814638941780657,0.00021521083068720662,1.0,0.013390064239501953,huber
19234,0.00024085298462682927,0.00021864056688341476,0.6,0.017757892608642578,huber
19309,5.4991645413897764e-05,3.929028100309352e-05,0.6,0.0788717269897461,huber
19629,0.0004007460030217108,0.00037758810853435483,0.8,0.014812946319580078,huber
20410,0.00017504633532303872,0.00016141945191932257,1.0,0.01500391960144043,huber
20935,0.00010072665405835256,9.597443674460236e-05,1.0,0.017965078353881836,huber
20973,0.00022040063276740365,0.00019645400631435406,0.6,0.01940774917602539,huber
21079,0.0010071270552413092,0.000590928981158862,0.6,0.0313107967376709,huber
22106,5.008816057859443e-05,3.6363084793858835e-05,1.0,0.15871119499206543,huber
22946,0.00021069683814919647,0.00019152348823398447,0.6,0.02024388313293457,huber
22973,0.0006901886935056523,0.0006583426960680611,0.8,0.04528403282165527,huber
23254,0.00041885747125194704,0.0003572632735144537,0.4,0.017917871475219727,huber
23750,0.0001944572859445159,0.00017749550871038158,0.8,0.020187854766845703,huber
24457,8.974795776893783e-05,6.68836155185559e-05,1.0,0.06930804252624512,huber
25569,0.00023761136112513849,0.00019131923330157892,1.0,0.023502111434936523,huber
25636,0.0011494831576538353,0.0007538920756454555,0.6,0.022498130798339844,huber
25680,0.0001356033363366523,0.0001266725708149311,0.6,0.01396489143371582,huber
25712,0.00019302793489787672,0.00017055717607679228,0.8,0.019160985946655273,huber
25731,0.00023684999406041582,0.00022693485448688428,0.8,0.01917099952697754,huber
26538,0.0002538322908287622,0.00024454927220221063,0.6,0.01892709732055664,huber
27957,0.0001498100929346028,9.300862858068765e-05,1.0,0.025246858596801758,huber
28292,0.0002595563532502311,0.0002401386872603342,1.0,0.1417219638824463,huber
28838,2.5044832395092445e-05,2.4085230623045652e-05,1.0,0.029524803161621094,huber
30334,9.249246973928796e-05,7.137796932509486e-05,0.8,0.019967079162597656,huber
30376,0.00012040137421432266,9.634519454811834e-05,0.8,0.024247169494628906,huber
30866,0.00013392853373645972,0.00013092930339535504,0.8,0.012817859649658203,huber
30999,0.00017444356557358458,0.0001668449959589504,0.6,0.02176523208618164,huber
31656,0.0001452272494838473,0.00011899191423201732,0.8,0.02302098274230957,huber
32175,0.00037657374319149115,0.0003439172517535383,0.8,0.023648977279663086,huber
